lat,lon,univ_research_count_5000m
39.1134562,-94.626497,0
39.1316116,-77.2165406,1
39.1318959,-84.5157893,7
39.1399187,-77.1929215,1
39.158168,-75.5243682,3
39.1593718,-77.2143689,0
39.1611739,-76.8962423,3
39.1928853,-76.7241371,2
39.2021006,-77.2629056,0
39.2086412,-96.5884966,4
39.2284753,9.1106187,20
39.2908816,-76.610759,10
39.3032619,117.4163641,0
39.3241782,-82.1015648,0
39.3302023,-76.6218536,10
39.3446663,-76.5836094,7
39.3524029,16.2343601,8
39.3624833,22.9401864,11
39.3662444,48.3149653,2
39.3858771,140.0487402,1
39.415779,-77.4127562,2
39.4213601,-76.7014624,1
39.4436537,-0.3761017,23
39.4697065,-0.3763353,25
39.4788203,-0.360669,25
39.5047749,75.9305573,1
39.5090599,-0.4108581,14
39.5094198,-84.7311546,2
39.5162401,-76.9382069,0
39.5259423,-0.4733018,1
39.5302055,116.6926134,4
39.5367209,-0.4569835,2
39.5379589,28.0117638,2
39.5695818,2.6500745,3
39.5773839,-123.7747388,0
39.6044347,-76.9516955,1
39.613321,-105.016649,0
39.6156591,20.8412647,18
39.6225348,118.187651,9
39.6242388,118.1116984,2
39.6424305,-79.9640534,17
39.654039,66.9596154,17
39.6672018,-104.8916667,0
39.6702089,-104.9024269,4
39.6766157,-104.9623745,4
39.6802837,-75.7530984,4
39.7064855,37.0265587,3
39.7103526,-75.1193267,45
39.7164303,141.1358772,9
39.7277525,140.1331901,16
39.7288145,-89.6172915,1
39.7383807,-84.1791678,1
39.7386338,-105.2246389,0
39.7392364,-104.984862,5
39.7401441,-104.8733376,5
39.7433927,116.3232041,6
39.7443061,116.034947,0
39.7446494,-104.8386619,3
39.7460707,-105.001771,5
39.7472267,116.3196656,6
39.7475908,-83.8103189,0
39.7485483,30.4761351,7
39.7488408,-90.2676677,0
39.7546349,-105.22058,0
39.7589478,-84.1916069,1
39.7673679,-84.0601749,2
39.7683331,-86.1583502,7
39.7715911,116.5003488,2
39.7743941,30.519116,9
39.7747586,-86.1769528,8
39.7803814,32.8096764,4
39.7842039,-84.0567799,2
39.7871062,-86.1647367,8
39.7948667,116.4998627,1
39.8054499,116.503416,1
39.805603,39.3772406,2
39.8070951,44.0819008,1
39.814042,32.7261579,1
39.8155668,116.1348709,7
39.8155878,-84.2071437,0
39.8208998,-84.0193858,2
39.8210575,34.8069573,1
39.8219053,-84.0495886,2
39.8248153,-84.0449543,2
39.8318317,-84.0545364,1
39.8366528,-105.0372046,2
39.8558913,-4.024265,6
39.8571176,116.2804172,10
39.8633289,116.3469177,16
39.8661254,32.7355223,40
39.8739144,116.4772024,8
39.8755074,32.7855305,51
39.8782144,32.8719399,4
39.8850753,33.5785308,0
39.8894453,-75.1751303,0
39.8915691,32.7822904,51
39.8936695,116.3151027,31
39.9007811,-0.3409807,0
39.9024928,41.2427694,4
39.9046102,116.216797,14
39.9057136,116.3912972,14
39.9069176,116.6516918,1
39.9075918,-75.5317853,1
39.907697,116.2440577,18
39.909071,116.24162,18
39.9093367,116.3297146,42
39.9110517,116.409643,11
39.9116318,116.5576143,3
39.9119073,116.551909,3
39.9141166,41.2803441,4
39.9155648,116.7221359,2
39.9166913,66.6467766,0
39.9190158,116.3980164,12
39.9193825,-75.2366837,1
39.9207759,32.8540497,24
39.9217454,116.42988,11
39.926149,116.3321079,49
39.926778,116.2021312,13
39.9367525,119.5942213,1
39.9383074,32.8235014,26
39.9459061,116.3461866,63
39.9476181,-75.1944141,17
39.9489114,-75.1580566,21
39.9504404,116.336069,75
39.9522148,-75.1955729,20
39.9527237,-75.1635262,21
39.9545335,-75.1865653,20
39.9578214,116.3098237,91
39.9597631,116.359724,79
39.960227,116.3519331,96
39.9622601,-83.0007065,2
39.967436,116.2939256,103
39.9695397,116.3071291,112
39.9702425,116.4150875,33
39.9703155,32.8178837,19
39.9728584,116.4206919,31
39.9809427,116.3409787,121
39.9809855,116.3538443,117
39.981188,-75.1562828,22
39.9828516,116.3245244,118
39.9829994,116.3247868,118
39.9841106,116.4666395,14
39.9860347,-0.0377354,1
39.9866862,116.3405212,117
39.9874326,116.3013618,107
39.9886573,116.3406423,119
39.9889733,116.4206958,38
39.9902333,116.3531753,117
39.9918215,116.3039468,103
39.9921913,116.3295287,119
39.9971399,116.3436324,117
39.9973897,116.3242514,116
40.0004518,116.3253321,113
40.0021458,116.1991644,12
40.0022516,-3.2468911,0
40.0022905,116.320963,109
40.0056982,-83.0286573,1
40.0068931,-86.0632832,0
40.0075984,-105.2691008,8
40.0142508,-105.2532884,8
40.0149856,-105.270545,8
40.0160281,116.3713841,82
40.0233682,116.3124133,88
40.0291456,-83.1132529,0
40.031944,-75.33586,6
40.0329861,-75.1791515,4
40.0409927,116.4117917,9
40.0459225,116.2780923,27
40.0460881,-86.0139854,0
40.0515072,116.4338167,5
40.0620915,-87.6392353,0
40.0637834,-83.0198333,0
40.0741012,116.2702522,21
40.0802322,116.5938886,0
40.0811745,-82.8087864,0
40.0881244,116.3035388,17
40.0996009,-83.1135563,0
40.1009806,-88.231491,4
40.1117174,-88.207301,4
40.1131563,-88.2247919,4
40.1133075,122.0548756,0
40.1141592,116.4605159,1
40.1196538,-75.120194,4
40.1237658,124.3821748,5
40.1269277,-75.3402099,0
40.146799,-76.6073915,0
40.1468322,-88.2573373,3
40.1492035,116.3215882,8
40.1750746,116.1593872,2
40.1777112,44.5126233,48
40.1825734,29.0675039,1
40.1861497,-8.4152502,21
40.1900369,29.9668186,1
40.2182737,116.2413961,4
40.2364486,-83.3671432,0
40.238967,28.8697527,3
40.2529874,115.9347849,0
40.2554196,-111.6496806,1
40.2663107,-76.8861122,2
40.2677262,-7.4944365,1
40.2782922,-7.5112123,1
40.2804021,-7.504191,1
40.284241,-84.1555267,0
40.2915544,-3.7518435,11
40.3024514,-79.5443274,2
40.3281039,36.4806021,0
40.332786,-3.8683793,4
40.3327974,-3.7653449,3
40.3351708,27.9366561,5
40.335345,-75.9279495,1
40.3386752,-74.6583655,5
40.3496953,-74.6597376,5
40.357725,116.6618166,18
40.372971,49.8144015,58
40.3732763,49.8139975,56
40.37546,-3.6959057,7
40.375693,49.8131112,56
40.3761936,49.8551263,66
40.376385,-3.6980587,7
40.3764879,71.7913193,7
40.3824595,49.8228422,66
40.3860769,-3.6176734,7
40.396411,49.8497598,67
40.4051424,-3.702368,43
40.4060508,-3.5768954,5
40.416782,-3.703507,47
40.417817,39.590483,0
40.4196884,-3.6711358,50
40.4234145,-74.7077882,0
40.4237276,-3.6899043,51
40.4249744,-3.7078396,47
40.4258686,-86.9080655,0
40.4280112,-3.6772688,53
40.430028,-86.9264211,1
40.4356489,-3.6793131,58
40.4369402,-3.7358837,44
40.4406968,-80.0025666,25
40.4438736,-79.9586265,27
40.4439193,-79.9428267,27
40.444153,-79.962461,27
40.4522834,-3.7205945,53
40.452437,-3.7205541,53
40.4530922,-80.0043013,25
40.4540255,-124.0536568,0
40.4619489,-86.9296852,1
40.4736619,-3.7014409,47
40.4744847,-3.6819235,43
40.4813101,-3.6872735,38
40.481954,-3.363981,21
40.4873281,-3.6938661,25
40.4936119,-74.4436416,5
40.511589,-74.5048662,4
40.5204169,-74.4645303,4
40.5453765,-3.6949578,16
40.5464326,-74.4660542,2
40.5473558,-3.6918341,16
40.5675084,-74.6189556,0
40.5697893,-79.7647705,0
40.5718837,34.983975,2
40.5834557,-74.1496048,2
40.6022552,-75.4716115,1
40.6030543,140.4640389,6
40.6072171,35.8133663,3
40.6090421,-3.6951029,1
40.6177746,-74.0728168,1
40.6178915,-75.3786521,6
40.6193998,109.8252669,3
40.6212099,31.6460259,0
40.6225259,33.6192821,2
40.6249072,120.7755982,2
40.6309436,22.9558478,7
40.6320293,-8.6597957,6
40.6340472,-8.6599809,6
40.6424116,-79.1262839,0
40.6525449,29.2173066,5
40.6916081,-75.2099866,10
40.6956876,-73.9878794,26
40.6984348,-74.4015405,0
40.7064088,-74.5492725,0
40.7127281,-74.0060152,39
40.7130164,-111.9851239,0
40.728564,-111.9781838,0
40.735657,-74.1723667,5
40.7421254,-74.1790316,5
40.7421339,30.331007,2
40.7434467,-73.9722189,41
40.745462,-73.9821457,43
40.7481574,-73.97875,41
40.7492678,-73.6406845,1
40.7564203,111.6801736,2
40.7624395,-73.9557565,37
40.7628137,-111.8368719,3
40.7644418,-73.9569549,39
40.767009,-73.9547002,41
40.7670101,-73.9510126,31
40.7683065,-111.8466407,3
40.7706572,-73.7176312,1
40.7707654,-73.9851165,46
40.7726291,30.4038575,1
40.7727423,-73.9843575,49
40.772812,14.799443,4
40.7743856,29.9877675,3
40.778519,-4.4182673,0
40.7863421,111.5455609,3
40.789793,-73.9532536,25
40.7946489,-77.8645077,1
40.7979915,-77.862813,1
40.8006696,29.431767,6
40.8070979,-73.7957328,1
40.8077507,-73.9624901,23
40.8088861,-96.7077751,0
40.8114612,29.3602715,2
40.8128971,-77.8710571,1
40.8161489,-73.9523851,16
40.8171433,114.8782861,2
40.8181098,-73.950886,16
40.8184528,111.6601939,14
40.8187372,29.922908,1
40.8216536,29.9507184,1
40.822222,122.8275,0
40.8222312,14.1946145,10
40.8304267,111.6587169,13
40.8358846,14.2487679,33
40.8419836,-73.9436897,17
40.8455637,14.2579528,30
40.8514971,-73.0994297,0
40.8542807,-73.8456159,2
40.8646081,14.2250813,32
40.86461,14.2250814,32
40.8701865,-74.7380836,0
40.8745102,-72.8667428,0
40.90056,-73.90639,3
40.9033645,31.1527404,8
40.908482,-73.1325471,2
40.9155873,38.3897724,2
40.9569617,40.884428,0
40.9598328,29.1863332,12
40.9621455,-5.6690588,24
40.9651572,-5.6640182,24
40.9664366,14.2000069,4
40.973212,14.204928,4
40.9770941,29.0654919,10
40.9852235,29.0537858,15
40.9872142,29.052956,15
40.9913053,28.7236849,6
40.9916257,28.7967971,3
40.9921996,-75.9078749,0
40.9956838,29.0622449,17
41.0054605,39.7301463,5
41.006381,28.9758715,67
41.0117543,28.9602172,68
41.0203836,28.6873361,5
41.0253903,28.9581685,77
41.0521088,28.9850651,74
41.0522441,29.0105277,39
41.0550969,-73.8201338,5
41.0578861,28.951018,41
41.0637281,16.8636805,3
41.0757304,-81.5154856,2
41.0790159,29.0439589,27
41.1045571,29.0263441,16
41.1055056,16.8592975,13
41.1067218,-80.6477542,2
41.108887,16.8785859,13
41.1094882,16.8816878,12
41.1171283,16.8631378,13
41.1226832,1.2501587,4
41.1269585,-94.062779,0
41.1324296,42.7809261,1
41.132973,-73.7126064,0
41.1344528,-8.6043163,38
41.13805,24.8864089,3
41.1601564,14.6708701,0
41.1696833,29.5638991,2
41.176944,124.157425,0
41.1784933,-8.5961974,39
41.1785155,-8.6078359,43
41.1823352,-8.6060513,42
41.1968317,41.8479195,4
41.2004228,32.6193507,1
41.2214475,1.7301449,4
41.2303557,35.9683338,0
41.2397258,121.4413494,0
41.2526687,-73.0946287,0
41.2550772,-95.9769529,8
41.2701781,-73.7753539,0
41.2709274,-73.7776336,0
41.2909114,-72.9626379,9
41.3105535,-81.8639369,0
41.3119437,69.2534057,36
41.3123363,69.2787079,42
41.3144733,-81.83511,0
41.314986,-105.5643222,0
41.3341713,-72.0466732,1
41.3351751,-72.9186845,3
41.34655,-72.0388786,1
41.3504825,69.2042716,17
41.3532453,69.2051584,16
41.3578312,33.754064,2
41.3595118,2.0996318,42
41.3785479,122.4268343,0
41.3791985,-73.472104,1
41.3795005,-83.629789,3
41.3825802,2.177073,58
41.3837082,2.1939577,31
41.3850029,32.0868271,1
41.3868595,2.1634784,87
41.3894459,2.1522761,89
41.4064537,-81.8510152,1
41.4084246,2.2186575,17
41.4139764,2.1755472,54
41.428088,2.2198961,9
41.451416,31.771195,3
41.4526953,-8.2888516,4
41.4581056,46.1234811,0
41.4629628,-87.044689,1
41.4867126,2.1093709,14
41.4875129,-71.5343094,1
41.4912987,1.877085,0
41.4925576,13.8305297,4
41.4996574,-81.6936772,1
41.5011472,2.1097838,14
41.5013869,-81.6007022,6
41.5015527,2.1062607,14
41.5022533,2.1096329,15
41.5057921,-81.606233,6
41.5257541,2.0997217,14
41.5398348,2.4448926,3
41.5410191,-0.6757173,0
41.5515527,32.2811428,3
41.5517903,60.631281,32
41.5571178,-83.6279321,0
41.5630424,2.0232878,5
41.5827203,-73.8059964,0
41.6027723,-88.0822138,0
41.6147605,0.6267842,6
41.6311024,-91.540752,2
41.6422021,26.6159419,6
41.6583953,-83.6147907,4
41.6603788,-71.4558911,0
41.660959,-4.707387,11
41.6612561,-91.5299106,2
41.682918,-0.8893913,11
41.6915847,-0.9101268,10
41.7003302,-88.0717708,0
41.7045677,-86.2382203,3
41.7065539,-73.9283672,0
41.709141,-87.9786195,1
41.7166217,12.4446579,0
41.7170674,44.7213762,16
41.7198216,-72.8320435,0
41.727033,13.0041576,0
41.7341182,123.2431863,3
41.7374724,22.1935856,6
41.7419745,123.5096135,10
41.7526959,-111.808733,2
41.7634632,123.4117577,6
41.764582,-72.6908547,6
41.7673728,12.4695515,2
41.767914,-72.644512,2
41.7679693,-2.4797968,4
41.7761341,12.918715,0
41.7881243,-87.6047744,4
41.7913274,-87.6008421,5
41.7995499,1.8120757,0
41.8011658,124.7459491,0
41.8026095,123.4279105,10
41.8082452,12.6803684,3
41.8098972,-72.2575203,0
41.8119263,-72.2647704,0
41.8186395,-71.4088009,4
41.8216864,123.5651314,0
41.8228768,12.6732335,7
41.8271038,-71.4063901,4
41.827138,12.4718001,19
41.8290085,123.4286651,6
41.8313002,-72.7370265,1
41.8314278,123.4007626,6
41.8361641,-87.6264723,12
41.8422582,-88.245782,1
41.853159,12.617965,13
41.8559805,12.4669341,40
41.8748613,-87.6519866,13
41.8755616,-87.6244212,13
41.8789942,-87.8436412,3
41.8933203,12.4829321,84
41.8978633,12.5056272,70
41.9054564,12.4886367,73
41.9100961,12.5157794,62
41.9133898,-8.5639626,0
41.9171097,123.4124286,5
41.9240499,123.3987147,5
41.9360939,12.6096111,1
41.9370934,-88.7826784,1
41.9827186,12.5229164,2
41.9936657,21.4428736,29
41.9996719,-87.888823,0
42.0173501,-87.7769138,0
42.0279608,-93.6447375,2
42.0877998,-75.9706607,3
42.1368853,13.610341,0
42.1418541,24.7499297,15
42.1697395,-8.6833125,12
42.2583928,-121.7853992,0
42.2625621,-71.8018877,15
42.2649683,-71.796554,15
42.274315,-71.8084567,15
42.2783762,-83.741012,1
42.2813722,-83.7484616,1
42.291707,-85.5872286,2
42.2942142,-83.7100389,1
42.3051498,-83.0664983,4
42.3164302,-83.2245421,2
42.3172294,-83.2319394,2
42.328948,-83.1887648,2
42.3300435,-71.194862,7
42.3315509,-83.0466403,7
42.3351065,-71.0892575,22
42.3369167,-71.1038922,33
42.3375681,-71.1078696,34
42.3448498,-3.6812477,7
42.3468589,-71.5525188,1
42.3571895,-83.0709436,6
42.3582529,-71.0966272,33
42.3588043,-71.0577716,20
42.3588336,-71.0578303,20
42.3646148,-71.0902092,33
42.3656347,-71.1040018,34
42.3656637,-71.0904889,33
42.3657432,-71.1222139,30
42.36837,-83.3527097,2
42.3730556,-83.4927778,0
42.385169,-83.0605142,3
42.3979449,-83.5048395,0
42.428065,-8.6041447,7
42.4349207,-71.2347635,2
42.4374175,-76.5483724,2
42.4396039,-76.4968019,3
42.4409369,19.2492827,7
42.452916,-76.4800635,3
42.4590768,-71.2669334,1
42.4752647,-83.2506373,0
42.48059,-83.4754913,1
42.4913325,-83.4249073,1
42.4917301,-71.2817947,1
42.5090398,-71.1336295,0
42.5364661,-74.8865453,0
42.5584264,-71.268947,0
42.5664984,-70.9362957,0
42.5692453,-71.1266853,0
42.5755168,-70.9049497,0
42.5760966,-83.255011,0
42.5869558,-83.368957,0
42.5935964,-84.8443666,0
42.6055893,-83.1499304,2
42.6153595,-70.6624608,0
42.6384261,12.674297,0
42.6484682,21.1669558,19
42.6519097,-71.3173628,5
42.65717,-71.1408776,0
42.6583317,23.3824835,24
42.672626,23.3578257,40
42.6748917,2.9057183,4
42.6751847,23.3667446,38
42.6778969,-86.2063916,0
42.6840353,-73.8477748,4
42.684179,-73.8260352,5
42.6875323,-83.2341028,2
42.6913879,-73.8346774,4
42.6945901,23.3319937,38
42.6954769,23.3251297,38
42.6977028,23.3217359,36
42.6985304,2.8953121,4
42.7023794,-84.4803869,2
42.7298969,-73.6796678,1
42.7884957,-71.2009035,0
42.8018725,-1.6347063,5
42.8099923,-97.0915621,0
42.8154056,-73.8928774,1
42.815686,-1.6522353,5
42.8261165,-73.8740417,1
42.8298248,-73.8771938,1
42.8310834,-71.4875582,0
42.8547571,-2.6903297,3
42.8620287,-112.450627,0
42.8630374,-73.7747623,0
42.8738006,-8.5408961,40
42.8864163,-78.8781493,13
42.8874537,-8.5441381,40
42.8986198,-78.8656807,13
42.9002153,-78.869362,13
42.9100364,129.4809001,3
42.9638895,25.2119538,0
42.9830241,47.5048717,21
43.0054234,-81.274801,20
43.0166092,144.2605207,0
43.0374344,-87.9294774,2
43.0386475,-87.9090751,2
43.0438671,-88.0224532,2
43.0656783,-2.4900779,5
43.0695246,-2.5341336,5
43.0718986,129.3755747,0
43.0775181,-87.8812647,1
43.077639,-87.8819425,1
43.0795634,141.3373222,20
43.0802745,-89.4309587,3
43.0885645,-89.5260626,0
43.0892486,-75.2834207,2
43.097291,-73.7778723,2
43.1,129.2,0
43.1070321,12.4029962,28
43.1116731,-88.4992659,0
43.1132943,12.3846805,28
43.1232801,5.9361956,2
43.129864,-77.628784,11
43.1316471,-2.0622574,0
43.1355411,-70.9461816,8
43.1490693,-88.0660939,0
43.1561681,-75.8449946,0
43.157285,-77.615214,10
43.1591804,141.3977532,3
43.1675342,-2.0672224,0
43.1745711,-71.8313457,0
43.1790768,-88.1170784,0
43.1815829,-77.6563837,0
43.2121406,27.9212791,12
43.2198932,0.0969717,12
43.220567,76.9233182,41
43.2237428,27.9356554,9
43.2251168,0.0510878,12
43.2314113,-2.844051,0
43.232858,0.0781021,12
43.23495,76.9179574,42
43.2350932,76.9313413,40
43.2462233,5.4364876,10
43.2560802,-79.8728583,2
43.2630018,-2.9350039,9
43.2639397,-79.9178252,2
43.2683408,-2.9616576,9
43.2827605,-2.8623645,1
43.2907714,-2.8870439,3
43.2925689,-1.9688988,27
43.2957547,-0.3685668,23
43.2963986,5.3777888,21
43.2982705,-1.9584316,27
43.3047299,-2.0101268,27
43.3055875,5.3786102,29
43.3086383,45.7065735,16
43.3146145,-0.3653306,23
43.3229439,21.8934768,11
43.3251003,45.7143237,16
43.3266314,5.3893776,34
43.3442634,-8.3891462,12
43.3533452,-5.8795096,25
43.3600536,-80.3123023,0
43.4112973,-76.1279841,0
43.4200387,-83.9490365,0
43.4293094,1.4979743,0
43.447436,-79.666672,0
43.451291,-80.4927815,4
43.4618932,-3.8100255,16
43.4681587,5.6189322,0
43.4701994,-80.5452429,3
43.4712967,13.0746375,0
43.4714722,10.6797912,0
43.4714973,-3.8018803,15
43.4827568,-8.2237765,3
43.4887907,-112.03628,2
43.4961924,43.5956051,18
43.5117478,16.4676015,17
43.5158881,-83.9593131,3
43.5208319,-112.0490689,2
43.5296258,5.4534467,28
43.5327864,-80.2249974,3
43.5449422,-5.66275,8
43.5555299,-5.9222186,1
43.5560834,1.4805932,69
43.5569709,1.4629847,70
43.5575659,-74.1204119,0
43.5619318,1.4679104,74
43.562512,1.3866509,33
43.5627213,1.4890239,68
43.5628941,1.4797598,73
43.5638842,1.3821146,32
43.5642189,1.4665724,74
43.5686317,1.4652995,108
43.5866864,13.5153695,1
43.596581,-112.6561877,0
43.6032821,-116.19941,1
43.6044638,1.4442433,93
43.6073808,1.4381467,75
43.6082029,3.8845998,56
43.6112422,3.8767337,60
43.6132048,1.4476694,45
43.6134379,7.0511173,11
43.6134379,7.0511188,11
43.6166163,-116.200886,1
43.6235366,1.392345,42
43.6270041,7.0989546,11
43.6280935,7.0292709,11
43.6297707,1.3819073,9
43.6331162,3.8605852,61
43.6354676,-70.3245974,0
43.637998,3.8634851,63
43.6382443,-70.2529189,2
43.6438417,1.4261604,33
43.6447523,-79.4482598,4
43.6534817,-79.3839347,15
43.655848,1.3670548,3
43.6585342,-79.3784674,15
43.6608141,-79.3960322,15
43.6624561,-79.392723,13
43.6796766,10.3478436,4
43.685832,-79.7599366,4
43.6869938,5.7077225,4
43.6996571,5.7405504,4
43.7033798,-72.2886022,1
43.7046757,-72.2942089,1
43.7096757,10.4295992,51
43.7170132,7.2675774,32
43.7181284,10.4054089,51
43.718367,10.3954172,51
43.7204997,10.3832904,51
43.7206078,10.4026444,51
43.7627814,87.6190035,4
43.7743325,-79.5002705,2
43.7986702,125.3900209,13
43.7992756,11.255768,57
43.8122836,-91.2514355,0
43.8206879,125.2711103,14
43.8237068,143.903104,2
43.8244074,87.6139038,9
43.8315413,87.5899224,10
43.8333054,11.1998012,9
43.8349669,126.5438702,4
43.8461091,10.5111263,1
43.8513408,125.2773199,28
43.8534816,25.9726127,2
43.8550864,125.3163142,28
43.8563707,-79.3376825,1
43.8588283,125.2830613,27
43.8654275,87.5676293,10
43.8812145,125.3012653,21
43.8844844,125.3181675,19
43.8975558,-78.8635324,4
43.9087042,125.2932032,8
43.9186132,2.1371751,2
43.9483414,-78.8982025,0
43.9900315,1.8343361,0
44.0225389,-92.4666075,5
44.0234387,-92.4630182,5
44.0244045,20.9204813,2
44.0375438,43.0363667,6
44.0581728,-121.3153096,3
44.065416,22.0995105,1
44.0945833,19.712,0
44.1151023,12.050707,0
44.1448918,-93.9927363,3
44.1804751,28.6292028,18
44.2263489,-76.4957555,7
44.2743415,6.0164417,0
44.2831194,-73.9828318,0
44.2899234,-70.0405003,0
44.3048009,-78.3199496,1
44.307136,-88.3093617,0
44.3079869,86.0549057,8
44.3186778,23.7975878,9
44.3284312,11.6650993,1
44.344449,-96.7982371,0
44.3527419,26.0333243,4
44.364413,-97.133121,0
44.3971414,8.9700343,70
44.4148861,8.9266707,70
44.4150338,8.9060357,40
44.4182751,26.0865177,125
44.4213666,11.1716772,0
44.4361414,26.102684,144
44.4385339,-73.0727666,0
44.4393317,26.0505729,116
44.4428973,26.0491186,116
44.4737365,-73.1941468,1
44.475695,26.1018872,93
44.4775537,26.0713416,88
44.4902351,11.3638571,80
44.4981505,-103.8728541,0
44.4982886,11.354457,80
44.5094691,11.3787464,80
44.5237875,11.3387907,78
44.5240743,11.33848,78
44.5904756,10.3966779,0
44.6086674,10.5940667,0
44.636201,-63.5919961,32
44.63633,10.9426787,6
44.6487824,-0.7906902,0
44.6595888,-75.0062397,41
44.6799707,-63.5720232,21
44.6952006,10.0979869,0
44.7626127,10.3145684,9
44.7667642,11.827939,0
44.7681954,20.48026,49
44.7835699,10.8854523,1
44.7916273,-0.6764676,14
44.8012262,-0.6127367,57
44.8057154,20.4762358,83
44.8064541,-0.6031027,62
44.807082,-0.5941168,63
44.8088438,-0.5879629,65
44.8103623,-0.5911872,65
44.8153318,20.4456588,89
44.8176736,20.4560842,87
44.8179654,20.4507765,87
44.8371658,11.6058501,21
44.841225,-0.5800364,53
44.8694576,-0.6843729,0
44.8702281,13.8455311,2
44.893617,-87.2876665,0
44.9576807,-93.2658092,3
44.971123,-93.2248318,5
44.9716358,34.1039056,17
44.9772995,-93.2654692,3
44.9863418,-93.1794451,5
44.9927668,7.670679,8
45.0368546,9.1378251,0
45.0433245,41.9690934,20
45.0468832,9.7030881,6
45.051165,7.6811479,53
45.0569854,7.6806792,50
45.0636974,7.6575263,52
45.063901,7.6583328,52
45.0677551,7.6824892,51
45.0712389,7.6566834,52
45.0838291,-93.2590388,0
45.0971852,7.7014224,35
45.1205194,-72.9885161,0
45.1584982,1.5332389,1
45.1809038,5.7754127,37
45.1836683,5.75448,48
45.1869265,9.1568768,18
45.1875602,5.7357819,50
45.1897769,5.7712026,39
45.1908798,5.7169733,50
45.1923077,5.7232072,50
45.1943379,5.7158474,50
45.1945388,5.7051909,28
45.1954561,5.7709356,40
45.1996822,5.7031246,27
45.2013772,5.705718,28
45.2016957,7.7770311,0
45.2027638,5.7029696,26
45.204033,5.695119,20
45.2072535,5.6928217,17
45.2097372,5.778361,34
45.2551338,19.8451756,9
45.2619521,5.8784579,0
45.264039,5.8764926,0
45.2698901,5.8815065,0
45.3128048,-75.8940505,0
45.3210273,5.5911505,0
45.33829,14.4243918,13
45.3430064,11.9680273,3
45.348502,-75.9221276,0
45.3736257,9.164965,1
45.3787429,-71.9426696,14
45.3809339,-122.7694369,0
45.3858581,-75.6950041,7
45.3984428,11.8956829,60
45.3988874,11.8984524,60
45.403271,-71.889038,14
45.4066496,11.8774407,60
45.4077172,11.8734455,60
45.4081143,11.8969882,60
45.4086001,123.1327161,0
45.4090553,11.0010115,14
45.4092237,11.8859491,60
45.4120019,11.8903026,60
45.41807,9.27165,4
45.4206749,-122.670649,3
45.4208777,-75.6901106,8
45.4225271,-75.6833904,8
45.4261167,4.3925664,18
45.4277659,-75.710976,7
45.4280724,-75.7375599,4
45.4386555,28.055666,18
45.4394066,28.0560123,18
45.4401467,4.3873058,19
45.4457344,9.1847419,31
45.451424,4.385526,19
45.4517662,4.3889985,19
45.4601133,9.1953195,39
45.4641943,9.1896346,41
45.4757322,9.2282917,41
45.4762251,9.2546382,24
45.4767975,9.2305504,41
45.4771503,4.511306,0
45.4888007,-0.5994643,0
45.489175,16.3746041,1
45.4943063,12.2418053,4
45.4945155,-73.5628555,45
45.495244,-73.5785815,45
45.4958045,-122.6415699,13
45.4978623,-122.4329883,0
45.4981929,-122.6864957,11
45.5006293,9.15495,17
45.5031824,-73.5698065,49
45.5045875,-73.612996,48
45.5068861,-73.5787118,49
45.5088774,-73.6875187,2
45.5098717,9.186033,18
45.5118121,-122.686121,11
45.5132138,12.2227042,4
45.5133197,9.2175685,24
45.5137304,9.2105855,22
45.5202471,-122.674194,11
45.5228939,-122.989827,0
45.5256161,-73.3391798,1
45.5278587,9.1113604,4
45.5300806,9.1026718,2
45.530099,10.2438816,12
45.5365886,10.2252095,12
45.5371794,-122.8868918,2
45.5399997,-122.9366318,1
45.549977,-94.1514779,0
45.5571125,-73.7211779,3
45.5600386,18.6859147,10
45.5748455,-73.5596525,1
45.5792545,9.2591355,4
45.5946464,8.9181625,2
45.6139627,9.37006,0
45.6212574,-73.3795047,3
45.6440337,13.760182,14
45.6443816,0.1393008,4
45.6496485,13.7772781,14
45.6525105,25.6105654,13
45.6576075,5.8576563,6
45.6639222,-111.079277,3
45.6783483,13.7584238,12
45.6994309,126.6140271,16
45.6995783,13.7564504,3
45.7037976,4.7993414,15
45.7052646,4.8093486,18
45.7061795,126.6569134,22
45.7066703,126.612399,17
45.7066762,126.6021667,17
45.7186275,126.6287385,22
45.7277266,126.7179701,10
45.7310043,-122.6339178,1
45.7334297,4.8373672,51
45.741589,126.6255626,26
45.745328,21.2250983,36
45.7461738,21.227536,36
45.7473293,21.231261,36
45.7562844,4.8030712,46
45.7563803,126.6377342,24
45.7566557,9.7542192,0
45.7577762,4.9033521,35
45.7578137,4.8320114,64
45.7593633,126.6276177,22
45.7656656,4.9177759,31
45.7660581,4.8796267,43
45.7697693,4.8894528,37
45.7719719,3.0917595,26
45.7748897,126.6764826,12
45.7773453,9.1811482,0
45.7774551,3.0819427,26
45.7804582,4.874957,38
45.7816645,4.8681545,45
45.7818688,4.7726209,18
45.7829387,4.8683302,39
45.7833188,-108.596654,3
45.7833631,4.76877,18
45.8030814,15.9452341,69
45.815457,8.6101375,1
45.8165505,1.2315096,26
45.8168948,15.897824,9
45.8296219,15.9879508,76
45.8354243,1.2644847,26
45.9303401,13.6398587,3
45.9455202,-66.6401861,11
46.0421489,14.488209,50
46.0634632,13.2358377,23
46.0644488,12.5905671,0
46.0652663,11.1505456,13
