key,count2000
"45.58425,8.545997",0.0
"45.602275,9.2604939",0.0
"45.6359387,13.7842799",0.0
"45.6455635,13.8107684",0.0
"45.6496485,13.7772781",10.0
"45.6985375,126.6372431",0.0
"45.6994309,126.6140271",0.0
"45.7028321,4.8241323",0.0
"45.7037976,4.7993414",3.0
"45.7051232,-121.524199",0.0
"45.7052646,4.8093486",0.0
"45.7297811,4.8265819",0.0
"45.7337532,4.9092352",0.0
"45.7352748,7.29962",0.0
"45.7412288,4.8777566",0.0
"45.741589,126.6255626",0.0
"45.7428664,4.8652997",0.0
"45.7496901,4.83593",0.0
"45.7566557,9.7542192",0.0
"45.7578137,4.8320114",0.0
"45.7579456,3.0931211",0.0
"45.7593633,126.6276177",0.0
"45.7795805,10.425873",0.0
"45.7816985,4.8308981",0.0
"45.7822169,4.876954",15.0
"45.7833188,-108.596654",0.0
"45.7859019,3.1106692",0.0
"45.8050097,15.9810388",51.0
"45.8130967,15.9772795",49.0
"45.8141537,1.2367819",0.0
"45.8142652,8.8273962",2.0
"45.8145036,1.2359071",10.0
"45.8168948,15.897824",0.0
"45.8354243,1.2644847",0.0
"45.8399103,8.754179",0.0
"45.9581509,13.6474998",0.0
"46.0038007,8.9512275",10.0
"46.0133003,8.9674303",7.0
"46.0634632,13.2358377",18.0
"46.0644488,12.5905671",0.0
"46.0674564,11.1511812",0.0
"46.0733926,18.2202173",0.0
"46.0744053,14.5141463",0.0
"46.1444789,6.0812467",1.0
"46.1601054,-1.1436718",3.0
"46.1683113,6.117887",11.0
"46.192003,6.1479499",39.0
"46.1920538,9.0205888",0.0
"46.2017559,6.1466014",29.0
"46.2258998,-119.2322826",0.0
"46.2546312,20.1486016",0.0
"46.4643684,-81.0022135",0.0
"46.5218269,6.6327025",5.0
"46.525508,6.6422687",4.0
"46.5350938,24.5891788",0.0
"46.547327,6.6726245",1.0
"46.5592671,0.3814136",0.0
"46.5744465,-120.4905565",0.0
"46.5802596,0.340196",0.0
"46.6682976,-1.4134951",0.0
"46.7237978,-117.0206648",0.0
"46.769379,23.5899542",48.0
"46.7947224,-1.3210389",0.0
"46.8137431,-71.2084061",0.0
"46.8386833,-71.2278112",0.0
"46.9484742,7.4521749",45.0
"47.0708678,15.4382786",0.0
"47.080878,15.4692124",0.0
"47.0840364,15.4672054",0.0
"47.0883929,17.9084885",0.0
"47.1486137,8.5539378",0.0
"47.1706682,8.5153755",0.0
"47.2009882,-1.5582433",0.0
"47.2186371,-1.5541362",8.0
"47.2233007,-1.6346964",0.0
"47.2250397,5.9621933",0.0
"47.2454573,-1.5519856",0.0
"47.2602296,11.3815795",0.0
"47.2611394,11.3819101",0.0
"47.2654296,11.3927685",0.0
"47.3117986,7.7652017",0.0
"47.3197956,5.0659964",0.0
"47.3215806,5.0414701",0.0
"47.3480703,8.5642864",3.0
"47.3572225,0.702357",5.0
"47.3744489,8.5410422",12.0
"47.3972917,8.4459191",0.0
"47.398483,8.4579324",0.0
"47.39873,8.45114",0.0
"47.3994854,8.5428339",6.0
"47.4070889,8.5086088",1.0
"47.4306872,9.3873288",5.0
"47.4739884,-0.5515588",0.0
"47.4836969,19.0818525",0.0
"47.4934799,19.0618993",0.0
"47.4968435,8.7298072",4.0
"47.5043424,19.0162922",0.0
"47.5172321,8.5407118",0.0
"47.531399,21.6259782",0.0
"47.5510799,7.5365611",1.0
"47.5549739,7.5857736",15.0
"47.5581077,7.5878261",15.0
"47.5611249,7.582399",13.0
"47.5612651,7.5752961",11.0
"47.5615654,7.5824542",13.0
"47.5616817,7.5831365",13.0
"47.5627681,7.5809473",12.0
"47.563693,7.5797983",12.0
"47.5713607,7.5925045",12.0
"47.580138,-122.3273036",0.0
"47.5985061,-122.3344257",0.0
"47.6038321,-122.330062",0.0
"47.6084541,-122.3264305",0.0
"47.6228257,-122.3420948",0.0
"47.6277525,-122.330673",0.0
"47.6464362,9.1725621",3.0
"47.6499419,-122.1343502",0.0
"47.6554303,-122.3001692",0.0
"47.6606992,-117.4061772",0.0
"47.6631154,-122.282532",0.0
"47.6721659,17.6487946",0.0
"47.723396,7.3449772",0.0
"47.7518502,11.3763014",0.0
"47.7743622,11.3750651",0.0
"47.7981346,13.0464806",0.0
"47.8006712,-122.3281476",0.0
"47.8243682,13.0453162",0.0
"47.8298601,-122.2080453",0.0
"47.9960901,7.8494005",21.0
"48.0070218,7.837321",0.0
"48.0154142,0.1777417",0.0
"48.0180618,0.1775265",0.0
"48.0984413,9.7899938",0.0
"48.1024739,11.4250084",0.0
"48.103742,11.4220029",0.0
"48.1102896,11.4337876",0.0
"48.1107057,11.4693622",0.0
"48.1107871,11.4615268",0.0
"48.1113387,-1.6800198",0.0
"48.1192077,-1.696074",0.0
"48.1197621,-1.6958158",0.0
"48.1197799,-1.6038829",0.0
"48.1206565,7.850993",0.0
"48.1207424,-1.6948572",0.0
"48.1263835,11.5583077",7.0
"48.1371079,11.5753822",0.0
"48.1393269,11.6025582",0.0
"48.1490716,11.5674463",0.0
"48.149703,11.5805338",0.0
"48.1504758,11.5798356",0.0
"48.1516988,17.1093063",0.0
"48.1521649,11.581535",45.0
"48.1530343,11.5500495",0.0
"48.1695425,16.3174233",1.0
"48.1709654,11.5775551",0.0
"48.1791445,11.5536691",0.0
"48.1880788,16.4021847",0.0
"48.1884344,16.3988243",0.0
"48.1892205,16.4026608",0.0
"48.1985397,16.3698617",0.0
"48.1995552,16.291749",0.0
"48.2025173,16.3469613",37.0
"48.2043985,15.6229118",0.0
"48.2083537,16.3725042",0.0
"48.2131278,16.3606855",58.0
"48.2151415,16.4052807",0.0
"48.2153888,16.3544476",0.0
"48.2195906,16.3514388",0.0
"48.2213102,11.59294",0.0
"48.221767,11.5876284",0.0
"48.222814,16.3564905",0.0
"48.2548154,16.4304238",1.0
"48.2620107,11.6736045",0.0
"48.2873301,14.3074202",3.0
"48.3059078,14.286198",10.0
"48.3616955,134.2873256",0.0
"48.3690341,10.8979522",3.0
"48.3905283,-4.4860088",0.0
"48.3984968,9.9912458",1.0
"48.4008273,11.7439565",7.0
"48.4120285,15.6155879",0.0
"48.4283182,-123.364953",0.0
"48.4438601,1.4881434",0.0
"48.4607536,9.1554976",0.0
"48.5141134,-2.7603283",0.0
"48.5203263,9.053596",0.0
"48.5227184,9.060626",10.0
"48.5242506,7.7428227",7.0
"48.5298981,9.0404323",5.0
"48.5340595,9.0712444",0.0
"48.5409562,9.055077",0.0
"48.545762,9.0430102",0.0
"48.5816385,7.7646108",0.0
"48.584614,7.7507127",0.0
"48.5860149,7.7089968",0.0
"48.5915938,7.7069086",0.0
"48.6137734,2.4818087",0.0
"48.6295902,2.4397817",0.0
"48.6318013,2.4321278",0.0
"48.6599676,6.1724618",0.0
"48.6879012,6.1736331",0.0
"48.6937223,6.1834097",0.0
"48.6961515,6.1765878",0.0
"48.699184,2.187457",0.0
"48.7018823,2.134529",2.0
"48.7133801,9.212073",0.0
"48.7147932,2.228658",0.0
"48.7344966,2.168319",0.0
"48.7408353,9.0987156",0.0
"48.7453828,9.1032675",0.0
"48.7771486,2.4530731",0.0
"48.7784485,9.1800132",0.0
"48.7784893,2.2453539",0.0
"48.7798117,4.5154884",0.0
"48.7830896,2.4147424",0.0
"48.7843879,9.1723935",0.0
"48.7911052,2.2870373",0.0
"48.7921098,2.3633048",0.0
"48.7923766,2.3598751",1.0
"48.7945257,2.3542409",0.0
"48.7951951,2.3486119",0.0
"48.7965078,2.4523576",0.0
"48.8091747,2.3524371",0.0
"48.8093374,2.3629202",0.0
"48.8125893,2.3570028",0.0
"48.8140693,2.2557002",0.0
"48.8227428,2.333012",0.0
"48.8264842,2.1257808",1.0
"48.8283881,2.3622654",0.0
"48.8297201,2.3398294",0.0
"48.8315399,2.1257109",0.0
"48.8349737,2.421318",0.0
"48.8356649,2.240206",0.0
"48.8365673,2.3713526",0.0
"48.8369881,2.3401891",77.0
"48.8375846,2.3652545",56.0
"48.8379885,2.3611216",0.0
"48.8393966,2.3097511",18.0
"48.8400305,2.3101796",0.0
"48.8400759,2.2928478",0.0
"48.8417072,2.3447923",0.0
"48.8431857,2.3465753",0.0
"48.8435834,2.4010241",4.0
"48.8437412,2.219344",0.0
"48.8441037,1.9326285",0.0
"48.8441489,2.3439751",0.0
"48.8460247,2.3132671",29.0
"48.8468997,2.3574487",75.0
"48.8476119,2.3828842",0.0
"48.8485623,2.3824305",0.0
"48.8487592,2.3453784",0.0
"48.8491669,2.3329286",0.0
"48.8493233,2.3461573",0.0
"48.8514684,2.341089",0.0
"48.8534951,2.3483915",74.0
"48.854654,2.3378386",65.0
"48.8588897,2.320041",0.0
"48.8708072,2.2220881",0.0
"48.8709053,2.2255727",0.0
"48.8731393,9.4155495",0.0
"48.8738275,2.3677007",4.0
"48.8746306,2.3667266",0.0
"48.8852958,2.4358326",0.0
"48.8980488,2.5665625",0.0
"48.8986494,2.3306135",0.0
"48.8989955,2.3305746",0.0
"48.9074378,2.4398368",1.0
"48.9082025,2.3103527",2.0
"48.9147036,2.4239248",0.0
"48.9444946,2.2364447",0.0
"49.0123942,8.4137718",0.0
"49.0177274,8.3724281",0.0
"49.0195333,12.0974869",0.0
"49.0832531,6.240772",0.0
"49.1124305,9.7371246",0.0
"49.1460165,31.2271744",0.0
"49.1813403,-0.3635615",0.0
"49.2038911,-0.3593326",24.0
"49.2058921,-0.3548139",0.0
"49.2099967,16.5992487",14.0
"49.2272392,4.0225532",0.0
"49.2577886,4.031926",0.0
"49.2578915,-123.2429755",0.0
"49.2608724,-123.113952",6.0
"49.2767096,-122.917803",0.0
"49.3849168,1.0720751",0.0
"49.4093582,8.694724",8.0
"49.4147316,8.6732292",0.0
"49.4182687,8.691358",0.0
"49.4201502,8.6838559",7.0
"49.4224218,8.675052",6.0
"49.439668,1.1069013",6.0
"49.4404591,1.0939658",0.0
"49.4414169,7.7560839",5.0
"49.4470221,7.7592805",0.0
"49.453872,11.077298",0.0
"49.4885711,10.9587203",0.0
"49.4892913,8.4673098",0.0
"49.5038172,5.9312955",0.0
"49.5891571,10.9812072",0.0
"49.5940567,17.251143",0.0
"49.5960693,11.0015908",0.0
"49.5994466,11.0123741",0.0
"49.601051,6.0639946",0.0
"49.7107134,7.3136563",0.0
"49.7544449,6.6310206",2.0
"49.7780356,9.9434769",0.0
"49.8079297,9.9569096",0.0
"49.8364324,18.2901697",0.0
"49.8605535,3.2692222",0.0
"49.8726613,2.2546537",0.0
"49.872775,8.651177",0.0
"49.8771355,8.6538436",5.0
"49.8771415,10.8769166",1.0
"49.8879177,-119.495902",1.0
"49.9042395,-97.1617229",0.0
"49.9270796,11.5872266",0.0
"49.9706701,9.1384857",0.0
"49.9877842,8.2713763",0.0
"49.9888867,8.2692284",0.0
"49.9925656,8.2572549",7.0
"49.9995205,8.2736253",0.0
"5.3574323,100.3035504",0.0
"50.000678,-86.000977",0.0
"50.0062753,8.6485417",0.0
"50.0464196,8.6717748",0.0
"50.0469432,19.9971534",0.0
"50.0653313,8.1919494",1.0
"50.0874654,14.4212535",0.0
"50.0888947,14.4162757",30.0
"50.0971832,8.6706196",0.0
"50.1106444,8.6820917",0.0
"50.1174667,8.6498444",0.0
"50.132881,8.9169797",0.0
"50.2092113,15.8327512",0.0
"50.2606627,19.0292035",0.0
"50.3260425,4.877815",0.0
"50.3533278,7.5943951",0.0
"50.3714122,-4.1424451",0.0
"50.3757001,-4.1393786",0.0
"50.4116233,4.444528",0.0
"50.4171661,-4.116519",0.0
"50.4392751,2.8183014",0.0
"50.4808298,23.0540591",0.0
"50.5514658,9.6762161",0.0
"50.5724863,5.5671375",0.0
"50.6082902,3.0346244",0.0
"50.6092268,3.1408915",0.0
"50.6105228,3.0347247",0.0
"50.6129218,3.0364944",0.0
"50.6204386,-3.4124761",0.0
"50.6285707,3.125956",0.0
"50.6302546,3.0763373",0.0
"50.6365654,3.0635282",0.0
"50.6450944,5.5736112",5.0
"50.6598651,4.6283744",0.0
"50.6691577,3.1312447",0.0
"50.6967157,7.1074641",0.0
"50.7139534,3.1560834",3.0
"50.7155024,4.596625",0.0
"50.7352621,7.1024635",0.0
"50.7737337,6.0362387",0.0
"50.776351,6.083862",0.0
"50.7791732,6.0689207",0.0
"50.8057129,3.2915374",0.0
"50.8090106,8.7704695",0.0
"50.8123685,4.2625901",0.0
"50.8124763,8.7722345",0.0
"50.8212043,4.3495585",0.0
"50.8240378,4.3987584",0.0
"50.8428343,-0.7699949",0.0
"50.8467372,4.352493",0.0
"50.847936,12.8925361",0.0
"50.8503788,-1.0697372",0.0
"50.8512438,5.6909768",0.0
"50.8534643,4.3611421",0.0
"50.8579855,5.6969882",8.0
"50.8632746,4.676289",0.0
"50.869439,-0.0888082",0.0
"50.8720776,20.6030644",0.0
"50.8724755,0.6069948",0.0
"50.877761,4.693372",214.0
"50.879202,4.7011675",200.0
"50.8801368,4.6934209",0.0
"50.8928032,4.4174664",0.0
"50.9047974,11.5624223",0.0
"50.9251886,6.9200235",4.0
"50.9280445,6.9281305",5.0
"50.9281717,11.5879359",0.0
"50.9341805,-1.3974844",0.0
"50.938361,6.959974",0.0
"50.9475427,6.962135",5.0
"50.987595,6.8819133",0.0
"51.0004741,3.7161825",1.0
"51.0040748,3.7093758",0.0
"51.0054692,3.7423498",0.0
"51.0078485,3.7108831",0.0
"51.0094043,5.8376058",0.0
"51.0235356,3.726631",7.0
"51.029783,7.0310883",0.0
"51.029867,13.7303171",0.0
"51.0360298,13.7356975",12.0
"51.04123,3.3972673",0.0
"51.0456064,-114.057541",0.0
"51.0493286,13.7381437",0.0
"51.0538286,3.7250121",16.0
"51.0541841,13.7702132",0.0
"51.0564931,13.7767608",0.0
"51.0658568,3.7253367",0.0
"51.075054,-114.138805",0.0
"51.1089776,17.0326689",89.0
"51.109739,17.0719281",0.0
"51.1548066,4.4458312",0.0
"51.1562227,4.4328698",0.0
"51.1700864,4.3942577",2.0
"51.2211097,4.3997081",0.0
"51.2359614,6.7855568",0.0
"51.2430782,-0.5900545",2.0
"51.250559,22.5701022",0.0
"51.2574946,0.0004033",0.0
"51.2800275,1.0802533",0.0
"51.298671,4.4900425",0.0
"51.3191388,4.8564494",0.0
"51.3273963,12.3908893",54.0
"51.3318979,12.3905139",0.0
"51.3388432,12.5166538",0.0
"51.3592475,-0.1401304",0.0
"51.3766938,-2.3234206",1.0
"51.392296,-0.5038294",0.0
"51.426433,-0.175836",0.0
"51.4392648,5.478633",0.0
"51.4396851,6.9839192",2.0
"51.4430141,-2.5816622",0.0
"51.4441576,7.2610046",0.0
"51.4486602,5.4903996",0.0
"51.4521882,7.3571148",0.0
"51.4582235,7.0158171",0.0
"51.4614206,-0.9315678",0.0
"51.4641041,7.005847",0.0
"51.4656926,5.4720365",0.0
"51.4816546,-3.1791934",2.0
"51.4824354,11.9712985",0.0
"51.4843131,-0.1813433",0.0
"51.4871453,-0.1699029",7.0
"51.4969164,-2.5914217",0.0
"51.4989595,-0.1756407",7.0
"51.500021,-0.192442",5.0
"51.5005829,-0.1538727",0.0
"51.5019892,-0.116415",0.0
"51.5030855,-0.0900021",17.0
"51.5031033,3.8897596",0.0
"51.5032099,-0.0867273",0.0
"51.5067253,-3.1894874",0.0
"51.5069061,-3.1894606",0.0
"51.5074456,-0.1277653",0.0
"51.5082375,11.9058031",0.0
"51.5124466,-0.1151694",71.0
"51.5134792,-0.2278381",0.0
"51.5142273,7.4652789",4.0
"51.5146063,-0.1164509",0.0
"51.5152136,7.1820927",0.0
"51.5161629,-0.1744856",0.0
"51.5162436,-0.234421",3.0
"51.5164974,-0.6234006",0.0
"51.5202922,-0.0737543",0.0
"51.5209537,-0.1303714",0.0
"51.521306,-0.081515",0.0
"51.5223053,-0.1001082",0.0
"51.5232922,-0.1346204",0.0
"51.5234763,-0.118617",70.0
"51.5235301,-0.1194982",70.0
"51.5238591,-0.1341273",0.0
"51.524203,-0.1330007",0.0
"51.5247403,-0.0393136",0.0
"51.5279823,4.4389683",0.0
"51.5315299,-0.1287829",0.0
"51.5315868,-0.4661953",0.0
"51.5328328,9.9351811",15.0
"51.5341025,9.9378399",0.0
"51.5386542,-1.7281838",0.0
"51.5449509,-0.4816672",0.0
"51.5508194,9.9428282",0.0
"51.5567163,30.6121981",0.0
"51.5630609,5.0435985",4.0
"51.5755926,-1.3175166",0.0
"51.5775499,5.0594933",4.0
"51.579868,-0.4177766",0.0
"51.5819839,4.7964433",0.0
"51.6051713,-0.4205812",0.0
"51.6189634,-3.8841088",0.0
"51.6195955,-3.9459248",0.0
"51.6555295,-0.2764051",0.0
"51.6714842,-1.2779715",0.0
"51.6851295,5.2760132",0.0
"51.7311147,19.4565369",0.0
"51.7515649,-1.2164271",0.0
"51.7519229,-1.214095",0.0
"51.7520131,-1.2578499",62.0
"51.7525461,-1.2143168",0.0
"51.7619329,5.5362537",0.0
"51.7634675,-0.2258741",0.0
"51.7765913,19.4858644",0.0
"51.7919739,4.6824963",0.0
"51.8031083,-0.2068872",0.0
"51.8175358,5.831129",0.0
"51.8176588,12.1958842",0.0
"51.8215173,5.8634329",0.0
"51.8474946,5.8637771",0.0
"51.8794312,4.5354104",0.0
"51.8925903,-0.2010976",0.0
"51.8947012,-8.4903105",0.0
"51.9109324,4.4680514",0.0
"51.9244424,4.47775",0.0
"51.9324359,7.6142988",0.0
"51.9386642,4.5626815",0.0
"51.9625101,7.6251879",0.0
"51.9673422,7.5992433",0.0
"51.9973845,4.3376359",0.0
"51.9988274,4.3739604",0.0
"52.0114017,4.35839",0.0
"52.0191005,8.531007",2.0
"52.0248294,5.081512",0.0
"52.0304011,4.3407717",0.0
"52.0622892,4.4877545",0.0
"52.0799838,4.3113461",0.0
"52.0848693,0.1792608",0.0
"52.0868559,5.1766352",0.0
"52.0870179,5.1801005",2.0
"52.0904211,5.1786375",0.0
"52.0905618,5.1770943",3.0
"52.0907006,5.1215634",0.0
"52.0909093,5.1770968",3.0
"52.0928174,5.1211367",0.0
"52.0942343,5.1211881",0.0
"52.1289693,5.2046134",0.0
"52.1314783,11.6400789",0.0
"52.1465631,21.0317434",0.0
"52.1536132,21.0082273",2.0
"52.1594747,4.4908843",0.0
"52.1637703,5.4088845",0.0
"52.1667313,4.4666545",0.0
"52.1736913,0.1379141",0.0
"52.1747413,4.4722406",0.0
"52.1748791,0.1407083",0.0
"52.1902063,0.1212483",65.0
"52.1904423,0.1343133",0.0
"52.1955028,0.1302392",69.0
"52.1975846,0.1391537",0.0
"52.1978472,0.1413712",0.0
"52.1995209,0.1225859",0.0
"52.2059748,20.9844036",0.0
"52.2093194,0.0926891",0.0
"52.2138584,10.5243728",0.0
"52.2138636,21.0037346",0.0
"52.2156976,5.2013391",0.0
"52.2158989,6.8914402",0.0
"52.2236906,20.9992714",0.0
"52.2242763,21.022653",0.0
"52.2251416,21.0004981",0.0
"52.2319581,21.0067249",0.0
"52.2333742,21.0711489",0.0
"52.235055,0.1535868",0.0
"52.2379321,10.5475691",0.0
"52.2433268,6.8509157",0.0
"52.2646577,10.5236066",0.0
"52.2727283,0.1806101",0.0
"52.3246971,4.6539887",0.0
"52.3340539,4.8651882",0.0
"52.3367355,4.8591489",0.0
"52.3372479,4.8862188",0.0
"52.3396241,4.8443632",0.0
"52.3501135,4.8257529",0.0
"52.3507038,4.8193837",0.0
"52.3681334,4.8898042",0.0
"52.3730796,4.8924534",0.0
"52.3744779,9.7385532",0.0
"52.3765974,9.8013658",9.0
"52.3810122,13.0209459",0.0
"52.3813073,-1.5639569",1.0
"52.4006632,16.9197326",26.0
"52.4082663,16.9335199",0.0
"52.4225832,4.6505976",0.0
"52.4265431,30.9982094",0.0
"52.4504333,-1.9320033",0.0
"52.4517147,-1.9423655",0.0
"52.4811517,-1.9008278",0.0
"52.4852606,-1.8877539",0.0
"52.4926055,13.3553355",0.0
"52.4948994,-1.8518439",0.0
"52.5006167,13.4648062",0.0
"52.5124333,6.1243256",0.0
"52.5173885,13.3951309",0.0
"52.5249777,13.3755917",0.0
"52.5255105,13.4393691",0.0
"52.5299885,13.3486639",0.0
"52.5415792,13.3495465",0.0
"52.6087005,-1.114824",0.0
"52.63108,13.5077151",0.0
"52.6362,-1.1331969",0.0
"52.6732581,-8.5698097",0.0
"52.763845,-1.2372582",2.0
"52.8572575,-8.9374359",0.0
"52.91164,-1.1866048",0.0
"52.9243859,12.8092919",0.0
"52.9387428,-1.2002957",0.0
"52.9534193,-1.1496461",0.0
"53.0063542,-2.2665416",0.0
"53.0745692,8.840024",0.0
"53.0758196,8.8071646",1.0
"53.111788,8.2171526",0.0
"53.1245389,18.0076457",0.0
"53.1257126,8.7457778",0.0
"53.1297127,18.0294488",0.0
"53.2005936,5.7918548",0.0
"53.2190652,6.5680077",0.0
"53.2194416,6.5629863",0.0
"53.2606635,-2.1255158",0.0
"53.2744122,-9.0490601",6.0
"53.2936337,-9.0750599",0.0
"53.3018639,-6.1788342",0.0
"53.3261794,-6.3189039",0.0
"53.3325789,-3.028235",0.0
"53.3401224,-6.295578",0.0
"53.3437061,-6.2544278",21.0
"53.3493795,-6.2605593",0.0
"53.3592257,-6.2670593",0.0
"53.3729622,-1.5059315",2.0
"53.3806626,-1.4702278",0.0
"53.3894874,-6.2247288",0.0
"53.3933411,-2.9166389",0.0
"53.4072429,-2.9658326",5.0
"53.4184065,14.5356853",0.0
"53.4424618,-2.2324547",0.0
"53.4605509,-2.2246555",9.0
"53.4615125,9.6767909",0.0
"53.4629229,-2.2261028",0.0
"53.4660226,-2.2330858",0.0
"53.4674867,-2.9346141",0.0
"53.4794892,-2.2451148",0.0
"53.5181792,-113.5310473",0.0
"53.5198507,-113.524234",0.0
"53.52682,-113.5244937",0.0
"53.5501721,10.0013165",0.0
"53.5503014,9.9644011",0.0
"53.5598876,10.0176941",13.0
"53.6288297,11.4148038",0.0
"53.6635561,10.2835977",0.0
"53.6834599,23.8342648",0.0
"53.7593363,-2.6992717",0.0
"53.7926764,-1.764214",0.0
"53.7974185,-1.5437941",0.0
"53.8065718,-1.5557853",0.0
"53.9453912,-1.0314589",0.0
"53.9484064,-1.0288916",0.0
"53.9698896,-1.0831486",7.0
"54.0098429,-2.7875768",0.0
"54.0886707,12.1400211",0.0
"54.095791,13.3815238",0.0
"54.3227085,10.135555",0.0
"54.3324179,10.1798014",4.0
"54.3601742,18.6237828",0.0
"54.6087062,-5.9399367",1.0
"54.8461252,83.0942166",0.0
"54.9216092,83.1903877",0.0
"54.9795431,-1.6196601",3.0
"54.9801751,-1.6146802",3.0
"54.991375,73.371529",0.0
"55.002468,-1.5937829",0.0
"55.3855987,10.3641159",0.0
"55.4565009,12.1818964",0.0
"55.5321257,-106.141224",0.0
"55.625578,37.6063916",2.0
"55.6801502,12.572327",0.0
"55.6867243,12.5700724",19.0
"55.701189,37.527634",26.0
"55.7029296,13.1929449",15.0
"55.7062098,12.5414024",0.0
"55.7108089,37.5789699",0.0
"55.7115222,13.2179207",0.0
"55.7126504,13.2107587",0.0
"55.7144359,37.5875745",20.0
"55.7168657,9.5364928",0.0
"55.7175098,13.2138708",0.0
"55.7337528,12.4294486",0.0
"55.7505412,37.6174782",45.0
"55.753393,12.300124",0.0
"55.7854145,12.5202151",0.0
"55.7903716,49.1207062",37.0
"55.861155,-4.2501687",0.0
"55.861703,-4.3415644",0.0
"55.8618812,-4.2419566",0.0
"55.8727036,-4.2919966",0.0
"55.9062143,-4.4262603",0.0
"55.920912,-3.1378615",0.0
"55.9533456,-3.1883749",0.0
"55.9632203,-3.2321826",0.0
"56.1496278,10.2134046",0.0
"56.1670905,10.2026177",0.0
"56.3264816,44.0051395",0.0
"56.4579676,-2.9821483",4.0
"56.9493977,24.1051846",28.0
"57.0462626,9.9215263",0.0
"57.1482429,-2.0928095",1.0
"57.153534,65.542274",0.0
"57.1645542,-2.1018424",0.0
"57.6864579,11.9589874",0.0
"57.6897462,11.9765259",2.0
"57.7056629,11.9362353",0.0
"57.7072326,11.9670171",0.0
"58.3942082,13.8548852",1.0
"59.219527,17.9405228",0.0
"59.2195496,17.9400549",2.0
"59.2539921,15.2487679",0.0
"59.3251172,18.0710935",0.0
"59.350096,18.0222849",0.0
"59.3515453,18.0310658",0.0
"59.8576363,17.6294616",0.0
"59.9133301,10.7389701",0.0
"59.9310832,10.6625929",0.0
"59.9413211,10.7373109",0.0
"59.9606739,30.1586551",0.0
"6.0215806,37.5511256",0.0
"6.2697324,-75.6025597",0.0
"60.0089271,30.2973156",0.0
"60.0148023,30.3683835",12.0
"60.1666204,24.9435408",0.0
"60.1860789,24.8281018",0.0
"60.1898575,24.9117326",0.0
"60.2267221,25.01767",0.0
"60.4515932,22.2669991",0.0
"60.4521139,22.2823403",0.0
"60.4548945,22.2860063",4.0
"60.4560732,22.2864097",4.0
"61.4496967,23.8587485",0.0
"61.4977988,23.7616335",0.0
"61.7916347,34.3787803",0.0
"62.9076127,27.6489385",0.0
"63.4304475,10.3952118",6.0
"63.4480239,10.4536394",0.0
"63.8217763,20.3043163",0.0
"65.0593277,25.4673577",0.0
"67.6239739,-146.1323113",0.0
"69.683892,18.9825454",1.0
"7.0096597,100.4959583",0.0
"7.4035377,3.9003474",0.0
"8.8573752,76.6758593",0.0
